"dm_id","dm_l1_name","dm_l2_name","dm_l3_name","dm_seq","dm_sort_l1","dm_sort_l2","dm_sort_l3","dm_phase","msr_id","msr_section","msr_table","msr_name","msr_data_url","msr_population_or_survey","msr_survey size","msr_min_geo_resolution","src_org","src_name","src_url","src_year_first_published","src_year_last_published","src_discontinuity","src_pub_frequency","src_pub_lag_months","src_data_provider","src_statistic_class","src_methodology_url","src_quality_url","msr_strength","dm_func_seq","dm_l1_l2_name","dm_l1_l3_name","msr_strength_l1_fix","msr_strength_l2_fix","phase_bitmap"
3,"Funders","Expenditure","Local authorities",52,1001,2002,3004,"supply",30.0,"Gross Current Expenditure on short term care","T30","Gross Current Expenditure on short term care for clients aged 18 to 64, by purpose and primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",53,1001,2002,3004,"supply",31.0,"Gross Current Expenditure on short term care","T31","Gross Current Expenditure on short term care for clients aged 65 and over, by purpose and primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",54,1001,2002,3004,"supply",41.0,"Gross Current Expenditure on long term care","T41","Gross Current Expenditure on long term care for clients aged 18 to 64, by support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",55,1001,2002,3004,"supply",42.0,"Gross Current Expenditure on long term care","T42","Gross Current Expenditure on long term care for clients aged 65 and over, by support setting, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",56,1001,2002,3004,"supply",43.0,"Gross Current Expenditure on long term care","T43","Gross Current Expenditure on long term care, by support setting, age band and primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","England","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.67,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.67,0.67,"0111"
3,"Funders","Expenditure","Local authorities",57,1001,2002,3004,"supply",44.0,"Gross Current Expenditure on long term care","T44","Gross Current Expenditure on other (not long or short term) social care, by primary support reason, 2018-19","https://files.digital.nhs.uk/C4/9FBB8A/ASCFR%20and%20SALT%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",58,1001,2002,3004,"supply",55.0,"Overall Net Current Expenditure","T14.NCE","Net Current Expenditure, by care type, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0110"
3,"Funders","Expenditure","Local authorities",59,1001,2002,3004,"supply",58.0,"Overall Net Current Expenditure","T17.NCE","Net Current Expenditure on long and short term care, by care type and age band, year on year comparison, 2017-18 and 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",60,1001,2002,3004,"supply",59.0,"Overall Net Current Expenditure","T18.NCE","Net Current Expenditure on long and short term care combined, by age band and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",61,1001,2002,3004,"supply",60.0,"Overall Net Current Expenditure","T19.NCE","Net Current Expenditure on long and short term care for clients aged 18 to 64, by care type and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",62,1001,2002,3004,"supply",61.0,"Overall Net Current Expenditure","T20.NCE","Net Current Expenditure on long and short term care for clients aged 65 and over, by care type and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",63,1001,2002,3004,"supply",62.0,"Net Current Expenditure on short term care","T29.NCE","Net Current Expenditure on short term care, by purpose, age band and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","England","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.67,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.67,0.67,"0111"
3,"Funders","Expenditure","Local authorities",64,1001,2002,3004,"supply",63.0,"Net Current Expenditure on short term care","T30.NCE","Net Current Expenditure on short term care for clients aged 18 to 64, by purpose and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",65,1001,2002,3004,"supply",64.0,"Net Current Expenditure on short term care","T31.NCE","Net Current Expenditure on short term care for clients aged 65 and over, by purpose and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",66,1001,2002,3004,"supply",66.0,"Net Current Expenditure on long term care","T41.NCE","Net Current Expenditure on long term care for clients aged 18 to 64, by support setting, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",67,1001,2002,3004,"supply",67.0,"Net Current Expenditure on long term care","T42.NCE","Net Current Expenditure on long term care for clients aged 65 and over, by support setting, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",68,1001,2002,3004,"supply",68.0,"Net Current Expenditure on long term care","T43.NCE","Net Current Expenditure on long term care, by support setting, age band and primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","England","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.67,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.67,0.67,"0111"
3,"Funders","Expenditure","Local authorities",69,1001,2002,3004,"supply",69.0,"Net Current Expenditure on long term care","T44.NCE","Net Current Expenditure on other (not long or short term) social care, by primary support reason, 2018-19","https://files.digital.nhs.uk/AD/40A2F1/ASCFR%20%28NCE%29%20Reference%20Tables%202018-19.xlsx","Population","","LA","NHS Digital","Adult Social Care Activity and Finance Report","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19",2016.0,2019.0,"None","Annual","7","LA","National (ASC-FR) + Official (SALT)","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement","https://digital.nhs.uk/data-and-information/publications/statistical/adult-social-care-activity-and-finance-report/2018-19/data-quality-statement#accuracy-and-reliability",0.82,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.82,0.82,"0111"
3,"Funders","Expenditure","Local authorities",70,1001,2002,3004,"supply",185.0,"Summary","Table 1","Summary of Adult Social Care Expenditure and Income by Service; Region Level, 2015/16","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","Region","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.72,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.72,0.72,"0110"
3,"Funders","Expenditure","Local authorities",71,1001,2002,3004,"supply",186.0,"Expenditure","Table 2","Gross Current Expenditure1 by Support Type; CASSR2 Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0110"
3,"Funders","Expenditure","Local authorities",72,1001,2002,3004,"supply",188.0,"Expenditure","Table 4","Gross Current Expenditure on Short and Long Term Care by Support Type and Age band; CASSR Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0111"
3,"Funders","Expenditure","Local authorities",73,1001,2002,3004,"supply",189.0,"Expenditure","Table 5","Gross Current Expenditure on Short and Long Term Care by Primary Support Reason and Age band; CASSR Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0111"
3,"Funders","Expenditure","Local authorities",74,1001,2002,3004,"supply",190.0,"Expenditure","Table 6","Gross Current Expenditure on Short and Long Term Care by Primary Support Reason and Support Type; CASSR Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0111"
3,"Funders","Expenditure","Local authorities",75,1001,2002,3004,"supply",191.0,"Expenditure","Table 7","Gross Current Expenditure on Long Term Care by Support Setting, Age Band and Primary Support Reason; England Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","England","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.64,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.64,0.64,"0111"
3,"Funders","Expenditure","Local authorities",76,1001,2002,3004,"supply",192.0,"Expenditure","Table 8","Long Term Gross Current Expenditure by Support Setting; CASSR Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0110"
3,"Funders","Expenditure","Local authorities",77,1001,2002,3004,"supply",193.0,"Expenditure","Table 9","Gross Current Expenditure on Short Term Care by Purpose, Age Band and Primary Support Reason; England Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","England","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.64,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.64,0.64,"0111"
3,"Funders","Expenditure","Local authorities",78,1001,2002,3004,"supply",194.0,"Expenditure","Table 10","Gross Current Expenditure on Short Term Care by Purpose and Primary Support Reason; CASSR Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0111"
3,"Funders","Expenditure","Local authorities",79,1001,2002,3004,"supply",195.0,"Expenditure","Table 11","Gross Current Expenditure on Other Social Care costs; CASSR Level","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-ref.xls","Population","","LA","NHS Digital","Personal Social Services: Expenditure and Unit Costs","https://digital.nhs.uk/data-and-information/publications/statistical/personal-social-services-expenditure-and-unit-costs",2005.0,2016.0,"2015","Annual","7","LA","National","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf","https://files.digital.nhs.uk/publicationimport/pub22xxx/pub22240/pss-exp-eng-15-16-fin-dq.pdf",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0110"
3,"Funders","Expenditure","Local authorities",80,1001,2002,3004,"supply",234.0,"England","Table 1","Delayed Transfers of Care (DTOC) by who the delay is attributable to (NHS, Social Care or Both) and by the reasons for the delay.","https://www.england.nhs.uk/statistics/wp-content/uploads/sites/2/2020/02/LA-Type-B-December-2019-9tun8.xls","Population","","England","NHS England","Delayed Transfers of Care","https://www.england.nhs.uk/statistics/statistical-work-areas/delayed-transfers-of-care/",2010.0,2020.0,"0","Monthly","2","CCG","Official","https://www.england.nhs.uk/statistics/wp-content/uploads/sites/2/2018/11/Monthly-Delayed-Transfers-of-Care-Situation-Report-Principles-Definitions-and-Guidance.pdf","TBD",0.79,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.79,0.79,"0110"
3,"Funders","Expenditure","Local authorities",81,1001,2002,3004,"supply",237.0,"Local Authority","Table 4","Number of Delayed Days during the reporting period, Acute and Non-Acute, for NHS Organisations in England by reason for delay, by Local Authority","https://www.england.nhs.uk/statistics/wp-content/uploads/sites/2/2020/02/LA-Type-B-December-2019-9tun8.xls","Population","","LA","NHS England","Delayed Transfers of Care","https://www.england.nhs.uk/statistics/statistical-work-areas/delayed-transfers-of-care/",2010.0,2020.0,"0","Monthly","2","CCG","Official","https://www.england.nhs.uk/statistics/wp-content/uploads/sites/2/2018/11/Monthly-Delayed-Transfers-of-Care-Situation-Report-Principles-Definitions-and-Guidance.pdf","TBD",0.95,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.95,0.95,"0110"
3,"Funders","Expenditure","Local authorities",82,1001,2002,3004,"supply",240.0,"Trust","Table 4","Number of Delayed Days during the reporting period, Acute and Non-Acute, for NHS Organisations in England by reason for delay, by Trust","https://www.england.nhs.uk/statistics/wp-content/uploads/sites/2/2020/03/Trust-Type-B-January-2020-17XGa.xls","Population","","Trust","NHS England","Delayed Transfers of Care","https://www.england.nhs.uk/statistics/statistical-work-areas/delayed-transfers-of-care/",2010.0,2020.0,"0","Monthly","2","CCG","Official","https://www.england.nhs.uk/statistics/wp-content/uploads/sites/2/2018/11/Monthly-Delayed-Transfers-of-Care-Situation-Report-Principles-Definitions-and-Guidance.pdf","TBD",0.95,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.95,0.95,"0110"
3,"Funders","Expenditure","Local authorities",83,1001,2002,3004,"supply",326.0,"Parliamentary Written Question and Report","Table 1","Central Government and Total Funding for DFG","https://researchbriefings.parliament.uk/ResearchBriefing/Summary/SN03011#fullreport","Population","","England","Ministry of Housing, Communities & Local Government","Disabled Facilities Grant and other adaptations: external review","https://www.gov.uk/government/publications/disabled-facilities-grant-and-other-adaptations-external-review",2018.0,2018.0,"0","One-off","","University of the West of England","TBD","TBD","TBD",0.25,"1.2.01","Funders : Expenditure","Funders : Expenditure : Local authorities",0.25,0.25,"0110"
